regex,matcher,regex_length,regex_complexity,input_file,input_file_size (bytes),execution_time (ms),file_type
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-P,36,18.6,8.txt,6132060,9.072065353393555,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-P,36,18.6,56.txt,377160,3.032207489013672,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-P,36,18.6,39.txt,354540,2.499739329020182,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-P,36,18.6,6.txt,24528240,30.517021814982098,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-P,36,18.6,44.txt,543270,3.445704778035482,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-P,36,18.6,29.txt,58203,1.943667729695638,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-P,36,18.6,37.txt,1418160,4.905382792154948,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-P,36,18.6,16.txt,688030,2.723058064778646,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-P,36,18.6,13.txt,8256360,12.733141581217447,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-P,36,18.6,28.txt,291015,2.341588338216146,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-P,36,18.6,54.txt,1508640,6.508032480875651,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-P,36,18.6,43.txt,1086540,4.782199859619141,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-P,36,18.6,2.txt,12091620,12.837409973144531,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-P,36,18.6,36.txt,2836320,8.188883463541666,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-P,36,18.6,26.txt,1746090,4.637797673543294,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-P,36,18.6,5.txt,403054,2.1610260009765625,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-P,36,18.6,34.txt,166280,2.140680948893229,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-P,36,18.6,1.txt,24183240,24.049758911132812,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,27.txt,873045,1.9775231679280598,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,45.txt,271635,1.865386962890625,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,22.txt,566610,1.9019444783528645,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,48.txt,1786200,2.1839141845703125,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,58.txt,62860,1.71661376953125,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,42.txt,2173080,2.486546834309896,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,55.txt,754320,2.2325515747070312,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,46.txt,90545,1.9524097442626953,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,10.txt,1022010,2.2827784220377603,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,47.txt,18109,1.9110838572184246,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,32.txt,997680,2.1245479583740234,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,15.txt,2064090,2.222855885823568,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,12.txt,16512720,5.240599314371745,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,59.txt,12572,1.744667689005534,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,33.txt,498840,1.8860499064127605,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,30.txt,3990720,2.5308926900227866,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,18.txt,13598640,4.323482513427734,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,20.txt,3399660,2.2901693979899087,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,38.txt,709080,4.778464635213216,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,25.txt,3492180,4.360516866048177,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,3.txt,6045810,3.808259963989258,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,0.txt,48366480,12.521823247273764,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,41.txt,23636,1.8946329752604167,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,9.txt,3066030,2.766211827596029,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,53.txt,14885,1.7256736755371094,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,50.txt,446550,1.8309752146402996,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,11.txt,204402,1.9649664560953777,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,19.txt,6799320,3.1336148579915366,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,21.txt,1699830,2.103726069132487,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,51.txt,223275,1.8586317698160808,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,35.txt,33256,1.7317930857340496,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,17.txt,137606,1.7549196879069011,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,49.txt,893100,2.0895799001057944,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,24.txt,6984360,3.131707509358724,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,23.txt,113322,1.8475055694580078,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,14.txt,4128180,2.4773279825846353,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,31.txt,1995360,2.129157384236654,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,57.txt,188580,1.7235279083251953,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,7.txt,12264120,5.456606547037761,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,52.txt,74425,1.9959608713785808,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,40.txt,118180,1.9373893737792969,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,4.txt,2015270,2.5000572204589844,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,8.txt,6132060,4.135370254516602,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,56.txt,377160,2.035220464070638,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,39.txt,354540,2.832333246866862,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,6.txt,24528240,13.218879699707031,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,44.txt,543270,2.169052759806315,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,29.txt,58203,1.9094149271647136,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,37.txt,1418160,2.0853678385416665,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,16.txt,688030,2.3380120595296225,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,13.txt,8256360,6.349325180053711,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,28.txt,291015,3.2913684844970703,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,54.txt,1508640,3.193537394205729,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,43.txt,1086540,5.160172780354817,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,2.txt,12091620,7.221539815266927,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,36.txt,2836320,3.445227940877279,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,26.txt,1746090,5.27493158976237,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,5.txt,403054,3.8320223490397134,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,34.txt,166280,4.112482070922852,text
"^https?://[[:alnum:].-]+\.[a-z]{2,}$",-x,36,18.6,1.txt,24183240,13.685464859008789,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,27.txt,873045,8.672078450520834,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,45.txt,271635,5.013624827067058,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,22.txt,566610,5.687236785888672,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,48.txt,1786200,5.382935206095378,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,58.txt,62860,4.2947133382161455,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,42.txt,2173080,7.0429642995198565,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,55.txt,754320,3.077348073323568,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,46.txt,90545,2.2401809692382812,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,10.txt,1022010,10.475715001424154,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,47.txt,18109,3.1697750091552734,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,32.txt,997680,5.885918935139974,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,15.txt,2064090,9.721835454305014,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,12.txt,16512720,48.4160582224528,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,59.txt,12572,3.377040227254232,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,33.txt,498840,4.144112269083659,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,30.txt,3990720,6.823221842447917,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,18.txt,13598640,25.51579475402832,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,20.txt,3399660,4.689534505208333,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,38.txt,709080,2.203702926635742,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,25.txt,3492180,12.168089548746744,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,3.txt,6045810,8.021672566731771,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,0.txt,48366480,46.9059944152832,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,41.txt,23636,3.2502015431722007,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,9.txt,3066030,12.833436330159506,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,53.txt,14885,2.169926961263021,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,50.txt,446550,2.19575564066569,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,11.txt,204402,6.303628285725911,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,19.txt,6799320,13.562917709350586,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,21.txt,1699830,4.3799082438151045,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,51.txt,223275,5.073785781860352,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,35.txt,33256,4.4583479563395185,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,17.txt,137606,5.539337793986003,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,49.txt,893100,5.068858464558919,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,24.txt,6984360,25.207122166951496,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,23.txt,113322,4.415988922119141,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,14.txt,4128180,25.42869249979655,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,31.txt,1995360,9.252707163492838,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,57.txt,188580,3.683964411417643,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,7.txt,12264120,39.0628973642985,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,52.txt,74425,4.6990712483723955,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,40.txt,118180,4.009008407592773,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,4.txt,2015270,8.110682169596354,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,8.txt,6132060,24.562279383341473,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,56.txt,377160,4.843393961588542,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,39.txt,354540,3.76129150390625,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,6.txt,24528240,73.75693321228027,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,44.txt,543270,4.973252614339192,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,29.txt,58203,5.054871241251628,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,37.txt,1418160,5.564689636230469,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,16.txt,688030,9.110689163208008,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,13.txt,8256360,24.49496587117513,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,28.txt,291015,6.133079528808594,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,54.txt,1508640,6.37968381245931,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,43.txt,1086540,5.943616231282552,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,2.txt,12091620,18.299182256062824,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,36.txt,2836320,7.891416549682617,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,26.txt,1746090,6.154537200927734,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,5.txt,403054,2.3833115895589194,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,34.txt,166280,2.1016597747802734,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-E,37,20.7,1.txt,24183240,24.286190668741863,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,27.txt,873045,4.690249760945638,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,45.txt,271635,3.4182866414388022,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,22.txt,566610,3.101348876953125,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,48.txt,1786200,3.2112598419189453,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,58.txt,62860,2.1164417266845703,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,42.txt,2173080,2.9129981994628906,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,55.txt,754320,3.6780834197998047,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,46.txt,90545,3.0454794565836587,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,10.txt,1022010,2.9369990030924478,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,47.txt,18109,2.1637280782063804,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,32.txt,997680,2.3337999979654946,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,15.txt,2064090,5.951404571533203,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,12.txt,16512720,9.649197260538736,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,59.txt,12572,1.7351309458414714,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,33.txt,498840,3.880659739176432,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,30.txt,3990720,4.702250162760417,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,18.txt,13598640,6.021420160929362,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,20.txt,3399660,2.6343663533528647,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,38.txt,709080,1.9983450571695964,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,25.txt,3492180,2.788384755452474,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,3.txt,6045810,3.399372100830078,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,0.txt,48366480,16.953547795613606,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,41.txt,23636,1.7293294270833333,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,9.txt,3066030,2.664645512898763,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,53.txt,14885,1.6685326894124348,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,50.txt,446550,1.7573038736979167,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,11.txt,204402,1.8897056579589844,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,19.txt,6799320,5.998770395914714,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,21.txt,1699830,3.3043225606282554,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,51.txt,223275,2.138932545979818,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,35.txt,33256,1.895904541015625,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,17.txt,137606,1.9175211588541667,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,49.txt,893100,3.0389626820882163,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,24.txt,6984360,7.83085823059082,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,23.txt,113322,2.8632481892903647,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,14.txt,4128180,3.795782725016276,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,31.txt,1995360,5.493005116780599,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,57.txt,188580,3.788471221923828,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,7.txt,12264120,7.767995198567708,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,52.txt,74425,1.819928487141927,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,40.txt,118180,1.7647743225097656,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,4.txt,2015270,2.3202896118164062,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,8.txt,6132060,3.6434332529703775,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,56.txt,377160,1.810630162556966,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,39.txt,354540,1.752932866414388,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,6.txt,24528240,9.537537892659506,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,44.txt,543270,4.857222239176433,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,29.txt,58203,3.720998764038086,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,37.txt,1418160,3.853877385457357,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,16.txt,688030,3.4462610880533853,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,13.txt,8256360,9.585301081339518,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,28.txt,291015,4.451274871826172,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,54.txt,1508640,5.134185155232747,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,43.txt,1086540,4.837989807128906,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,2.txt,12091620,12.254953384399414,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,36.txt,2836320,6.509939829508464,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,26.txt,1746090,5.124092102050781,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,5.txt,403054,4.32594617207845,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,34.txt,166280,4.2963822682698565,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-F,37,20.7,1.txt,24183240,12.990156809488932,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-G,37,20.7,27.txt,873045,3.321568171183268,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-G,37,20.7,45.txt,271635,4.691282908121745,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-G,37,20.7,22.txt,566610,4.97285525004069,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-G,37,20.7,48.txt,1786200,5.453030268351237,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-G,37,20.7,58.txt,62860,4.432280858357747,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-G,37,20.7,42.txt,2173080,5.297025044759114,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-G,37,20.7,55.txt,754320,4.526774088541667,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-G,37,20.7,46.txt,90545,4.053354263305664,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-G,37,20.7,10.txt,1022010,4.42353884379069,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-G,37,20.7,47.txt,18109,4.553318023681641,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-G,37,20.7,32.txt,997680,4.945198694864909,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-G,37,20.7,15.txt,2064090,5.441427230834961,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-G,37,20.7,12.txt,16512720,11.70039176940918,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-G,37,20.7,59.txt,12572,2.9826958974202475,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-G,37,20.7,33.txt,498840,4.642804463704427,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-G,37,20.7,30.txt,3990720,5.316336949666341,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-G,37,20.7,18.txt,13598640,9.904940923055014,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-G,37,20.7,20.txt,3399660,4.794994990030925,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-G,37,20.7,38.txt,709080,3.4728050231933594,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-G,37,20.7,25.txt,3492180,4.996697107950847,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-G,37,20.7,3.txt,6045810,6.219387054443359,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-G,37,20.7,0.txt,48366480,13.940890630086264,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-G,37,20.7,41.txt,23636,3.6066373189290366,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-G,37,20.7,9.txt,3066030,5.867719650268555,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-G,37,20.7,53.txt,14885,3.8890838623046875,text
\b(?:[0-9A-F]{2}[:-]){5}[0-9A-F]{2}\b,-G,37,20.7,50.txt,446550,3.6946932474772134,text
